iteration,type,subtype,id,money
10,agent,Middle,G30,5000000.00
10,agent,Middle,G31,5000000.00
10,agent,Middle,G32,5000000.00
10,agent,Middle,G33,5000000.00
10,agent,Middle,G34,5744576.49
10,agent,Middle,G35,4246158.58
10,agent,Middle,G36,5000000.00
10,agent,Middle,G37,4878826.59
10,agent,Middle,G38,5000000.00
10,agent,Middle,G39,5000000.00
10,agent,Middle,G40,4246088.82
10,agent,Middle,G41,5000000.00
10,agent,Middle,G42,5060274.55
10,agent,Middle,G43,5745058.05
10,agent,Middle,G44,5000000.00
10,agent,Middle,G45,5000000.00
10,agent,Middle,G46,5000000.00
10,agent,Middle,G47,5856710.56
10,agent,Middle,G48,5000000.00
10,agent,Middle,G49,5000000.00
10,agent,Middle,G50,4245880.04
10,agent,Middle,G51,5000000.00
10,agent,Middle,G52,5000000.00
10,agent,Middle,G53,5000000.00
10,agent,Middle,G54,5000000.00
10,agent,Middle,G55,5011028.04
10,agent,Middle,G56,5000000.00
10,agent,Middle,G57,5000000.00
10,agent,Middle,G58,5000000.00
10,agent,Middle,G59,5000000.00
10,agent,Middle,G60,5061875.63
10,agent,Middle,G61,4245058.05
10,agent,Middle,G62,5000000.00
10,agent,Middle,G63,5000000.00
10,agent,Middle,G64,5000000.00
10,agent,Middle,G65,5000000.00
10,agent,Middle,G66,5000000.00
10,agent,Middle,G67,5000000.00
10,agent,Middle,G68,4244660.19
10,agent,Middle,G69,5027379.88
10,agent,Middle,G70,5035158.44
10,agent,Middle,G71,5000000.00
10,agent,Middle,G72,5746158.58
10,agent,Middle,G73,5746088.82
10,agent,Middle,G74,5000015.47
10,agent,Middle,G75,5000000.00
10,agent,Middle,G76,5000000.00
10,agent,Middle,G77,5000000.00
10,agent,Middle,G78,5000000.00
10,agent,Middle,G79,4244576.49
10,agent,Low,G80,10000.00
10,agent,Low,G81,10198.80
10,agent,Low,G82,10000.00
10,agent,Low,G83,10000.00
10,agent,Low,G84,10000.00
10,agent,Low,G85,10000.00
10,agent,Low,G86,9798.80
10,agent,Low,G87,10198.79
10,agent,Low,G88,9798.79
10,agent,Low,G89,10198.91
10,agent,Low,G90,10000.00
10,agent,Low,G91,10041.56
10,agent,Low,G92,10000.00
10,agent,Low,G93,9798.91
10,agent,Low,G94,10000.00
10,agent,Low,G95,9983.80
10,agent,Low,G96,-63530.09
10,agent,Low,G97,10000.00
10,agent,Low,G98,10000.00
10,agent,Low,G99,10000.00
10,firm,,F0,79000000.80
10,firm,,F1,92084394.51
10,firm,,F2,67020981.65
10,firm,,F3,42008053.31
10,firm,,F4,25000000.78
10,firm,,F5,1041195.13
10,firm,,F6,18000000.00
10,firm,,F7,96010679.62
10,firm,,F8,44000221.25
10,firm,,F9,2007822.36
10,regulator,,R0,1000000000.00
20,agent,High,G0,10000000.00
20,agent,High,G1,8492409.05
20,agent,High,G2,11492409.05
20,agent,High,G3,9977090.65
20,agent,High,G4,10028899.95
20,agent,Middle,G5,5744660.19
20,agent,Middle,G6,5015323.45
20,agent,Middle,G7,5002459.45
20,agent,Middle,G8,5000000.00
20,agent,Middle,G9,5005674.98
20,agent,Middle,G10,5000000.00
20,agent,Middle,G11,5000000.00
20,agent,Middle,G12,5000035.10
20,agent,Middle,G13,5000000.00
20,agent,Middle,G14,5000000.00
20,agent,Middle,G15,5000000.00
20,agent,Middle,G16,5000000.00
20,agent,Middle,G17,4991952.22
20,agent,Middle,G18,5000000.00
20,agent,Middle,G19,5000000.00
20,agent,Middle,G20,5000000.00
20,agent,Middle,G21,5000000.00
20,agent,Middle,G22,5745854.07
20,agent,Middle,G23,5001731.72
20,agent,Middle,G24,5097189.75
20,agent,Middle,G25,4781504.86
20,agent,Middle,G26,4245947.82
20,agent,Middle,G27,5000000.00
20,agent,Middle,G28,5745947.82
20,agent,Middle,G29,4245854.07
20,agent,Middle,G30,5002439.23
20,agent,Middle,G31,5000000.00
20,agent,Middle,G32,5855635.82
20,agent,Middle,G33,5000000.00
20,agent,Middle,G34,4876537.60
20,agent,Middle,G35,4246158.58
20,agent,Middle,G36,5000000.00
20,agent,Middle,G37,4878826.59
20,agent,Middle,G38,5855334.06
20,agent,Middle,G39,5000000.00
20,agent,Middle,G40,4246088.82
20,agent,Middle,G41,5000000.00
20,agent,Middle,G42,5060146.55
20,agent,Middle,G43,5745058.05
20,agent,Middle,G44,5000000.00
20,agent,Middle,G45,5000000.00
20,agent,Middle,G46,5000000.00
20,agent,Middle,G47,5856710.56
20,agent,Middle,G48,5010500.07
20,agent,Middle,G49,5000000.00
20,agent,Middle,G50,3604722.27
20,agent,Middle,G51,4997875.84
20,agent,Middle,G52,5000000.00
20,agent,Middle,G53,5000000.00
20,agent,Middle,G54,5000000.00
20,agent,Middle,G55,5014237.01
20,agent,Middle,G56,5000000.00
20,agent,Middle,G57,5000000.00
20,agent,Middle,G58,5000000.00
20,agent,Middle,G59,5000000.00
20,agent,Middle,G60,5061875.63
20,agent,Middle,G61,4245058.05
20,agent,Middle,G62,5000000.00
20,agent,Middle,G63,5000000.00
20,agent,Middle,G64,5838680.49
20,agent,Middle,G65,4998204.43
20,agent,Middle,G66,5000000.00
20,agent,Middle,G67,4877947.98
20,agent,Middle,G68,4244660.19
20,agent,Middle,G69,5008840.30
20,agent,Middle,G70,5002586.44
20,agent,Middle,G71,5000000.00
20,agent,Middle,G72,5746158.58
20,agent,Middle,G73,5736827.11
20,agent,Middle,G74,5094119.57
20,agent,Middle,G75,5000000.00
20,agent,Middle,G76,5000000.00
20,agent,Middle,G77,4246160.23
20,agent,Middle,G78,5000000.00
20,agent,Middle,G79,4244576.49
20,agent,Low,G80,10040.01
20,agent,Low,G81,10198.80
20,agent,Low,G82,9798.86
20,agent,Low,G83,10198.86
20,agent,Low,G84,10000.00
20,agent,Low,G85,10000.00
20,agent,Low,G86,9601.46
20,agent,Low,G87,10198.79
20,agent,Low,G88,9798.79
20,agent,Low,G89,10198.91
20,agent,Low,G90,10000.00
20,agent,Low,G91,-22335.82
20,agent,Low,G92,9959.14
20,agent,Low,G93,9798.91
20,agent,Low,G94,10000.00
20,agent,Low,G95,9983.80
20,agent,Low,G96,-63530.09
20,agent,Low,G97,10000.00
20,agent,Low,G98,10000.00
20,agent,Low,G99,10000.00
20,firm,,F0,79040679.44
20,firm,,F1,92100314.09
20,firm,,F2,67028661.18
20,firm,,F3,42169954.10
20,firm,,F4,25020611.40
20,firm,,F5,1041484.18
20,firm,,F6,18033187.20
20,firm,,F7,96011352.52
20,firm,,F8,44021037.26
20,firm,,F9,2032554.43
20,regulator,,R0,1000000000.00
30,agent,High,G0,10477596.95
30,agent,High,G1,8917029.50
30,agent,High,G2,12067029.50
30,agent,High,G3,10485820.12
30,agent,High,G4,10521175.89
30,agent,Middle,G5,5830830.09
30,agent,Middle,G6,5090553.30
30,agent,Middle,G7,5077496.34
30,agent,Middle,G8,4308244.05
30,agent,Middle,G9,5074897.47
30,agent,Middle,G10,5075000.00
30,agent,Middle,G11,5075000.00
30,agent,Middle,G12,5717299.03
30,agent,Middle,G13,5075000.00
30,agent,Middle,G14,5075000.00
30,agent,Middle,G15,5075000.00
30,agent,Middle,G16,5075000.00
30,agent,Middle,G17,5059103.58
30,agent,Middle,G18,5075000.00
30,agent,Middle,G19,5075000.00
30,agent,Middle,G20,5798067.47
30,agent,Middle,G21,5832422.90
30,agent,Middle,G22,5832041.89
30,agent,Middle,G23,5076757.69
30,agent,Middle,G24,5285756.01
30,agent,Middle,G25,4120326.67
30,agent,Middle,G26,3659009.33
30,agent,Middle,G27,5075000.00
30,agent,Middle,G28,5832137.03
30,agent,Middle,G29,4317201.01
30,agent,Middle,G30,5077475.82
30,agent,Middle,G31,5075000.00
30,agent,Middle,G32,5943470.35
30,agent,Middle,G33,4954247.02
30,agent,Middle,G34,5494394.37
30,agent,Middle,G35,4309850.96
30,agent,Middle,G36,5075000.00
30,agent,Middle,G37,4952008.99
30,agent,Middle,G38,5943164.07
30,agent,Middle,G39,5075025.25
30,agent,Middle,G40,4309780.15
30,agent,Middle,G41,5075000.00
30,agent,Middle,G42,5136048.75
30,agent,Middle,G43,5831233.92
30,agent,Middle,G44,5944249.58
30,agent,Middle,G45,5075000.00
30,agent,Middle,G46,5075000.00
30,agent,Middle,G47,5944561.22
30,agent,Middle,G48,5085657.57
30,agent,Middle,G49,5075000.00
30,agent,Middle,G50,3105863.88
30,agent,Middle,G51,5072843.98
30,agent,Middle,G52,5075000.00
30,agent,Middle,G53,5075000.00
30,agent,Middle,G54,5075000.00
30,agent,Middle,G55,5081091.04
30,agent,Middle,G56,5075000.00
30,agent,Middle,G57,5075000.00
30,agent,Middle,G58,5075000.00
30,agent,Middle,G59,5075000.00
30,agent,Middle,G60,5137803.77
30,agent,Middle,G61,4308733.92
30,agent,Middle,G62,4317488.14
30,agent,Middle,G63,5084441.09
30,agent,Middle,G64,5926260.70
30,agent,Middle,G65,5073177.50
30,agent,Middle,G66,5076040.61
30,agent,Middle,G67,4951117.20
30,agent,Middle,G68,4308330.09
30,agent,Middle,G69,5072652.20
30,agent,Middle,G70,5077625.24
30,agent,Middle,G71,5075000.00
30,agent,Middle,G72,5841361.42
30,agent,Middle,G73,5822879.52
30,agent,Middle,G74,5141034.45
30,agent,Middle,G75,5075000.00
30,agent,Middle,G76,5075000.00
30,agent,Middle,G77,4309852.63
30,agent,Middle,G78,5099527.63
30,agent,Middle,G79,4308245.14
30,agent,Low,G80,10090.21
30,agent,Low,G81,10249.79
30,agent,Low,G82,9847.86
30,agent,Low,G83,10249.86
30,agent,Low,G84,10050.00
30,agent,Low,G85,10245.80
30,agent,Low,G86,-44871.80
30,agent,Low,G87,10043.26
30,agent,Low,G88,9649.67
30,agent,Low,G89,10249.91
30,agent,Low,G90,9604.10
30,agent,Low,G91,-21995.50
30,agent,Low,G92,10008.93
30,agent,Low,G93,-53973.62
30,agent,Low,G94,10050.00
30,agent,Low,G95,10033.72
30,agent,Low,G96,-63847.74
30,agent,Low,G97,10050.00
30,agent,Low,G98,4609.45
30,agent,Low,G99,10233.82
30,firm,,F0,79104601.96
30,firm,,F1,92115009.97
30,firm,,F2,67045687.27
30,firm,,F3,42198976.60
30,firm,,F4,25020606.39
30,firm,,F5,1153721.07
30,firm,,F6,18087851.31
30,firm,,F7,96040413.52
30,firm,,F8,44088588.24
30,firm,,F9,2042745.70
30,regulator,,R0,1000000000.00
40,agent,High,G0,10477596.95
40,agent,High,G1,8917029.50
40,agent,High,G2,12067029.50
40,agent,High,G3,10485862.74
40,agent,High,G4,10441722.54
40,agent,Middle,G5,5830830.09
40,agent,Middle,G6,5943097.86
40,agent,Middle,G7,5077496.34
40,agent,Middle,G8,5195098.79
40,agent,Middle,G9,5830834.90
40,agent,Middle,G10,5075000.00
40,agent,Middle,G11,4308437.43
40,agent,Middle,G12,4854653.89
40,agent,Middle,G13,5075000.00
40,agent,Middle,G14,5075000.00
40,agent,Middle,G15,5075054.83
40,agent,Middle,G16,5075000.00
40,agent,Middle,G17,5059103.58
40,agent,Middle,G18,5075000.00
40,agent,Middle,G19,5075000.00
40,agent,Middle,G20,5798067.47
40,agent,Middle,G21,5832422.90
40,agent,Middle,G22,6589180.58
40,agent,Middle,G23,5076757.69
40,agent,Middle,G24,5275740.21
40,agent,Middle,G25,4120326.67
40,agent,Middle,G26,3659009.33
40,agent,Middle,G27,5075000.00
40,agent,Middle,G28,5832137.03
40,agent,Middle,G29,4317201.01
40,agent,Middle,G30,4312024.33
40,agent,Middle,G31,5075000.00
40,agent,Middle,G32,5943470.35
40,agent,Middle,G33,4954247.02
40,agent,Middle,G34,5494394.37
40,agent,Middle,G35,4309850.96
40,agent,Middle,G36,5075000.00
40,agent,Middle,G37,4952008.99
40,agent,Middle,G38,5943164.07
40,agent,Middle,G39,4309656.37
40,agent,Middle,G40,4309780.15
40,agent,Middle,G41,5075000.00
40,agent,Middle,G42,5136048.75
40,agent,Middle,G43,5883461.53
40,agent,Middle,G44,6713567.43
40,agent,Middle,G45,5075000.00
40,agent,Middle,G46,5075000.00
40,agent,Middle,G47,5048047.59
40,agent,Middle,G48,5111789.72
40,agent,Middle,G49,5075000.00
40,agent,Middle,G50,3105863.88
40,agent,Middle,G51,5072843.98
40,agent,Middle,G52,4308510.73
40,agent,Middle,G53,5114211.62
40,agent,Middle,G54,5075000.00
40,agent,Middle,G55,5838882.29
40,agent,Middle,G56,5075000.00
40,agent,Middle,G57,5075000.00
40,agent,Middle,G58,5075000.00
40,agent,Middle,G59,5075000.00
40,agent,Middle,G60,5194198.65
40,agent,Middle,G61,4308733.92
40,agent,Middle,G62,4366942.41
40,agent,Middle,G63,5094264.89
40,agent,Middle,G64,5926260.70
40,agent,Middle,G65,5073177.50
40,agent,Middle,G66,5076040.61
40,agent,Middle,G67,4959236.25
40,agent,Middle,G68,4308330.09
40,agent,Middle,G69,5072652.20
40,agent,Middle,G70,5077625.24
40,agent,Middle,G71,5075000.00
40,agent,Middle,G72,5850083.70
40,agent,Middle,G73,5822879.52
40,agent,Middle,G74,5141034.45
40,agent,Middle,G75,5075000.00
40,agent,Middle,G76,5075000.00
40,agent,Middle,G77,4309852.63
40,agent,Middle,G78,5070466.63
40,agent,Middle,G79,4308245.14
40,agent,Low,G80,10285.83
40,agent,Low,G81,10249.79
40,agent,Low,G82,9847.86
40,agent,Low,G83,10385.97
40,agent,Low,G84,10050.00
40,agent,Low,G85,10245.80
40,agent,Low,G86,-43969.57
40,agent,Low,G87,10242.99
40,agent,Low,G88,9649.67
40,agent,Low,G89,10249.91
40,agent,Low,G90,-48362.51
40,agent,Low,G91,-21553.33
40,agent,Low,G92,10008.93
40,agent,Low,G93,-53973.62
40,agent,Low,G94,9649.44
40,agent,Low,G95,10033.72
40,agent,Low,G96,-63847.74
40,agent,Low,G97,9612.35
40,agent,Low,G98,4609.45
40,agent,Low,G99,9102.35
40,firm,,F0,79201238.73
40,firm,,F1,92115245.57
40,firm,,F2,67065437.15
40,firm,,F3,42238841.02
40,firm,,F4,25052702.57
40,firm,,F5,1215152.07
40,firm,,F6,18153497.48
40,firm,,F7,96048646.38
40,firm,,F8,44088583.71
40,firm,,F9,2042756.24
40,regulator,,R0,1000000000.00
50,agent,High,G0,11001476.80
50,agent,High,G1,9362880.97
50,agent,High,G2,12670380.97
50,agent,High,G3,11010132.49
50,agent,High,G4,10963808.67
50,agent,Middle,G5,5918292.54
50,agent,Middle,G6,6032244.33
50,agent,Middle,G7,5153658.79
50,agent,Middle,G8,6172044.07
50,agent,Middle,G9,5918297.42
50,agent,Middle,G10,5151125.00
50,agent,Middle,G11,4373064.00
50,agent,Middle,G12,5942433.45
50,agent,Middle,G13,5151125.00
50,agent,Middle,G14,5151125.00
50,agent,Middle,G15,5151180.65
50,agent,Middle,G16,5151125.00
50,agent,Middle,G17,5134990.13
50,agent,Middle,G18,5099722.50
50,agent,Middle,G19,5151125.00
50,agent,Middle,G20,5863012.50
50,agent,Middle,G21,5919909.24
50,agent,Middle,G22,6688018.29
50,agent,Middle,G23,4395834.05
50,agent,Middle,G24,5421341.76
50,agent,Middle,G25,4182131.57
50,agent,Middle,G26,3713894.47
50,agent,Middle,G27,5151125.00
50,agent,Middle,G28,5919619.09
50,agent,Middle,G29,5157146.11
50,agent,Middle,G30,4376704.70
50,agent,Middle,G31,5195354.82
50,agent,Middle,G32,5121854.49
50,agent,Middle,G33,5028560.73
50,agent,Middle,G34,6326589.91
50,agent,Middle,G35,4374498.72
50,agent,Middle,G36,5151125.00
50,agent,Middle,G37,4268182.01
50,agent,Middle,G38,6055732.48
50,agent,Middle,G39,4374301.21
50,agent,Middle,G40,4374426.85
50,agent,Middle,G41,5151125.00
50,agent,Middle,G42,5219075.03
50,agent,Middle,G43,5971661.69
50,agent,Middle,G44,5784949.42
50,agent,Middle,G45,5969792.21
50,agent,Middle,G46,5151125.00
50,agent,Middle,G47,5093908.78
50,agent,Middle,G48,5188414.80
50,agent,Middle,G49,5151125.00
50,agent,Middle,G50,3152451.84
50,agent,Middle,G51,5148936.64
50,agent,Middle,G52,4373138.39
50,agent,Middle,G53,4369086.49
50,agent,Middle,G54,6035250.26
50,agent,Middle,G55,5926465.53
50,agent,Middle,G56,5151125.00
50,agent,Middle,G57,5151125.00
50,agent,Middle,G58,5151125.00
50,agent,Middle,G59,4372770.76
50,agent,Middle,G60,4476530.59
50,agent,Middle,G61,4373364.93
50,agent,Middle,G62,4440143.95
50,agent,Middle,G63,5170678.86
50,agent,Middle,G64,6015154.61
50,agent,Middle,G65,5916959.69
50,agent,Middle,G66,5152181.22
50,agent,Middle,G67,5033624.80
50,agent,Middle,G68,4372955.04
50,agent,Middle,G69,5148741.98
50,agent,Middle,G70,5153789.62
50,agent,Middle,G71,5151125.00
50,agent,Middle,G72,5040609.73
50,agent,Middle,G73,5910222.71
50,agent,Middle,G74,5218149.96
50,agent,Middle,G75,5151125.00
50,agent,Middle,G76,5151125.00
50,agent,Middle,G77,5160552.87
50,agent,Middle,G78,5146523.63
50,agent,Middle,G79,4372868.81
50,agent,Low,G80,10129.17
50,agent,Low,G81,10301.04
50,agent,Low,G82,10102.49
50,agent,Low,G83,10472.89
50,agent,Low,G84,10100.25
50,agent,Low,G85,10297.03
50,agent,Low,G86,-43299.05
50,agent,Low,G87,10294.21
50,agent,Low,G88,9697.92
50,agent,Low,G89,10301.16
50,agent,Low,G90,-49459.14
50,agent,Low,G91,-21661.09
50,agent,Low,G92,10062.10
50,agent,Low,G93,-54243.48
50,agent,Low,G94,9697.69
50,agent,Low,G95,10083.89
50,agent,Low,G96,-64166.98
50,agent,Low,G97,9660.42
50,agent,Low,G98,4632.50
50,agent,Low,G99,9147.86
50,firm,,F0,79201289.73
50,firm,,F1,92115604.75
50,firm,,F2,67162890.95
50,firm,,F3,42260994.03
50,firm,,F4,25101307.11
50,firm,,F5,1278443.18
50,firm,,F6,18165681.39
50,firm,,F7,96049053.86
50,firm,,F8,44096553.10
50,firm,,F9,2130787.88
50,regulator,,R0,1000000000.00
60,agent,High,G0,11001476.80
60,agent,High,G1,7948594.31
60,agent,High,G2,12670380.97
60,agent,High,G3,11010073.75
60,agent,High,G4,12358469.60
60,agent,Middle,G5,5024054.14
60,agent,Middle,G6,6684899.23
60,agent,Middle,G7,4375373.03
60,agent,Middle,G8,6172044.07
60,agent,Middle,G9,5918297.42
60,agent,Middle,G10,5151125.00
60,agent,Middle,G11,4372986.92
60,agent,Middle,G12,5942433.45
60,agent,Middle,G13,5918936.88
60,agent,Middle,G14,5151125.00
60,agent,Middle,G15,5151180.65
60,agent,Middle,G16,5151125.00
60,agent,Middle,G17,5135072.38
60,agent,Middle,G18,5981062.29
60,agent,Middle,G19,5151125.00
60,agent,Middle,G20,5863012.50
60,agent,Middle,G21,5025524.76
60,agent,Middle,G22,6688018.29
60,agent,Middle,G23,4395834.05
60,agent,Middle,G24,5421341.76
60,agent,Middle,G25,4182131.57
60,agent,Middle,G26,3713894.47
60,agent,Middle,G27,5151125.00
60,agent,Middle,G28,5958673.80
60,agent,Middle,G29,5171480.90
60,agent,Middle,G30,4376704.70
60,agent,Middle,G31,5195234.82
60,agent,Middle,G32,5121854.49
60,agent,Middle,G33,5028560.73
60,agent,Middle,G34,6326589.91
60,agent,Middle,G35,4374498.72
60,agent,Middle,G36,5151125.00
60,agent,Middle,G37,4268182.01
60,agent,Middle,G38,6055732.48
60,agent,Middle,G39,4374301.21
60,agent,Middle,G40,4374426.85
60,agent,Middle,G41,5803363.98
60,agent,Middle,G42,6115321.10
60,agent,Middle,G43,5971661.69
60,agent,Middle,G44,5784949.42
60,agent,Middle,G45,5969672.21
60,agent,Middle,G46,5151125.00
60,agent,Middle,G47,5093908.78
60,agent,Middle,G48,5253436.58
60,agent,Middle,G49,5151125.00
60,agent,Middle,G50,3152451.84
60,agent,Middle,G51,5148936.64
60,agent,Middle,G52,3713851.77
60,agent,Middle,G53,5250335.85
60,agent,Middle,G54,6035250.26
60,agent,Middle,G55,5926465.53
60,agent,Middle,G56,5151125.00
60,agent,Middle,G57,5199323.60
60,agent,Middle,G58,5162225.62
60,agent,Middle,G59,3712873.56
60,agent,Middle,G60,4476530.59
60,agent,Middle,G61,5906887.25
60,agent,Middle,G62,4440143.95
60,agent,Middle,G63,5170678.86
60,agent,Middle,G64,5106854.30
60,agent,Middle,G65,5023211.57
60,agent,Middle,G66,5184400.94
60,agent,Middle,G67,5033624.80
60,agent,Middle,G68,3714124.73
60,agent,Middle,G69,5148741.98
60,agent,Middle,G70,5153789.62
60,agent,Middle,G71,5184895.20
60,agent,Middle,G72,5040609.73
60,agent,Middle,G73,5910222.71
60,agent,Middle,G74,5218161.39
60,agent,Middle,G75,5151125.00
60,agent,Middle,G76,5803269.78
60,agent,Middle,G77,5160552.87
60,agent,Middle,G78,5146523.63
60,agent,Middle,G79,3713247.15
60,agent,Low,G80,10129.17
60,agent,Low,G81,10301.04
60,agent,Low,G82,10102.49
60,agent,Low,G83,10292.89
60,agent,Low,G84,10100.25
60,agent,Low,G85,-66287.19
60,agent,Low,G86,-43299.05
60,agent,Low,G87,10240.38
60,agent,Low,G88,9697.92
60,agent,Low,G89,10301.16
60,agent,Low,G90,-49451.41
60,agent,Low,G91,-21661.09
60,agent,Low,G92,10081.47
60,agent,Low,G93,-54243.48
60,agent,Low,G94,9697.69
60,agent,Low,G95,10120.94
60,agent,Low,G96,-64166.98
60,agent,Low,G97,9660.42
60,agent,Low,G98,4632.50
60,agent,Low,G99,9147.86
60,firm,,F0,79214402.18
60,firm,,F1,92126430.32
60,firm,,F2,67175288.15
60,firm,,F3,42275089.42
60,firm,,F4,25102044.50
60,firm,,F5,1303647.68
60,firm,,F6,18194398.12
60,firm,,F7,96065237.78
60,firm,,F8,44096553.10
60,firm,,F9,2207468.80
60,regulator,,R0,1000000000.00
70,agent,High,G0,11001515.06
70,agent,High,G1,7948594.31
70,agent,High,G2,12670380.97
70,agent,High,G3,11134883.53
70,agent,High,G4,12358469.60
70,agent,Middle,G5,5024054.14
70,agent,Middle,G6,6684899.23
70,agent,Middle,G7,4375373.03
70,agent,Middle,G8,5292974.44
70,agent,Middle,G9,5918297.42
70,agent,Middle,G10,5151125.00
70,agent,Middle,G11,3717635.36
70,agent,Middle,G12,5942433.45
70,agent,Middle,G13,5918936.88
70,agent,Middle,G14,5151125.00
70,agent,Middle,G15,5151180.65
70,agent,Middle,G16,4373848.98
70,agent,Middle,G17,5135072.38
70,agent,Middle,G18,5981062.29
70,agent,Middle,G19,5151125.00
70,agent,Middle,G20,5863012.50
70,agent,Middle,G21,5025524.76
70,agent,Middle,G22,6688018.29
70,agent,Middle,G23,4395834.05
70,agent,Middle,G24,5421341.76
70,agent,Middle,G25,4182131.57
70,agent,Middle,G26,3713894.47
70,agent,Middle,G27,5153435.04
70,agent,Middle,G28,6901652.06
70,agent,Middle,G29,5171480.90
