iteration,type,subtype,id,money
10,agent,Middle,G30,5749458.88
10,agent,Middle,G31,5000000.00
10,agent,Middle,G32,5000000.00
10,agent,Middle,G33,5748891.66
10,agent,Middle,G34,5000656.96
10,agent,Middle,G35,5060466.73
10,agent,Middle,G36,5000000.00
10,agent,Middle,G37,5000000.00
10,agent,Middle,G38,5637104.32
10,agent,Middle,G39,5000000.00
10,agent,Middle,G40,4249554.46
10,agent,Middle,G41,5000000.00
10,agent,Middle,G42,4249229.17
10,agent,Middle,G43,6498766.43
10,agent,Middle,G44,5000000.00
10,agent,Middle,G45,5000000.00
10,agent,Middle,G46,5000000.00
10,agent,Middle,G47,5000000.00
10,agent,Middle,G48,5749267.25
10,agent,Middle,G49,4249267.25
10,agent,Middle,G50,5000000.00
10,agent,Middle,G51,5000000.00
10,agent,Middle,G52,5749614.95
10,agent,Middle,G53,5000000.00
10,agent,Middle,G54,5000000.00
10,agent,Middle,G55,4249198.41
10,agent,Middle,G56,5000000.00
10,agent,Middle,G57,5065625.90
10,agent,Middle,G58,5000000.00
10,agent,Middle,G59,5000000.00
10,agent,Middle,G60,5000000.00
10,agent,Middle,G61,5000000.00
10,agent,Middle,G62,5000000.00
10,agent,Middle,G63,5000000.00
10,agent,Middle,G64,5000000.00
10,agent,Middle,G65,5000000.00
10,agent,Middle,G66,5000000.00
10,agent,Middle,G67,5749267.03
10,agent,Middle,G68,5749434.41
10,agent,Middle,G69,5083507.64
10,agent,Middle,G70,5000188.86
10,agent,Middle,G71,5000000.00
10,agent,Middle,G72,5000000.00
10,agent,Middle,G73,5000000.00
10,agent,Middle,G74,5000000.00
10,agent,Middle,G75,5000000.00
10,agent,Middle,G76,4248891.66
10,agent,Middle,G77,3611834.78
10,agent,Middle,G78,5000000.00
10,agent,Middle,G79,4249267.03
10,agent,Low,G80,10000.00
10,agent,Low,G81,2570.28
10,agent,Low,G82,10000.00
10,agent,Low,G83,10008.66
10,agent,Low,G84,10000.00
10,agent,Low,G85,10000.00
10,agent,Low,G86,10000.00
10,agent,Low,G87,10000.00
10,agent,Low,G88,10000.00
10,agent,Low,G89,10000.00
10,agent,Low,G90,10000.00
10,agent,Low,G91,10000.00
10,agent,Low,G92,10000.00
10,agent,Low,G93,10000.00
10,agent,Low,G94,10000.00
10,agent,Low,G95,10000.00
10,agent,Low,G96,10000.00
10,agent,Low,G97,10000.00
10,agent,Low,G98,10000.00
10,agent,Low,G99,10000.00
10,firm,,F0,55001799.16
10,firm,,F1,45000675.84
10,firm,,F2,45000125.83
10,firm,,F3,46002311.77
10,firm,,F4,45002216.67
10,firm,,F5,71000933.26
10,firm,,F6,71002548.17
10,firm,,F7,14001582.60
10,firm,,F8,69007499.23
10,firm,,F9,52008519.72
10,regulator,,R0,1000000000.00
20,agent,High,G0,10042077.65
20,agent,High,G1,10000000.00
20,agent,High,G2,10000000.00
20,agent,High,G3,10002770.89
20,agent,High,G4,10000000.00
20,agent,Middle,G5,5749198.41
20,agent,Middle,G6,5000000.00
20,agent,Middle,G7,5000000.00
20,agent,Middle,G8,5878542.62
20,agent,Middle,G9,5000000.00
20,agent,Middle,G10,5000000.00
20,agent,Middle,G11,5000000.00
20,agent,Middle,G12,4933403.90
20,agent,Middle,G13,5000000.00
20,agent,Middle,G14,5000000.00
20,agent,Middle,G15,5068650.11
20,agent,Middle,G16,5000000.00
20,agent,Middle,G17,5000000.00
20,agent,Middle,G18,5000000.00
20,agent,Middle,G19,5000000.00
20,agent,Middle,G20,5000000.00
20,agent,Middle,G21,5000000.00
20,agent,Middle,G22,4249449.99
20,agent,Middle,G23,5000505.36
20,agent,Middle,G24,4249824.36
20,agent,Middle,G25,5003721.71
20,agent,Middle,G26,4249537.26
20,agent,Middle,G27,4249408.20
20,agent,Middle,G28,5000000.00
20,agent,Middle,G29,5000000.00
20,agent,Middle,G30,5749458.88
20,agent,Middle,G31,5000000.00
20,agent,Middle,G32,5006348.15
20,agent,Middle,G33,5635032.43
20,agent,Middle,G34,5750879.68
20,agent,Middle,G35,5048731.73
20,agent,Middle,G36,5000000.00
20,agent,Middle,G37,5000000.00
20,agent,Middle,G38,4835398.00
20,agent,Middle,G39,5000000.00
20,agent,Middle,G40,4249554.46
20,agent,Middle,G41,5844457.50
20,agent,Middle,G42,4249229.17
20,agent,Middle,G43,6498766.43
20,agent,Middle,G44,4981442.34
20,agent,Middle,G45,5000000.00
20,agent,Middle,G46,5000000.00
20,agent,Middle,G47,5000000.00
20,agent,Middle,G48,5749267.25
20,agent,Middle,G49,4249267.25
20,agent,Middle,G50,5000000.00
20,agent,Middle,G51,5063844.22
20,agent,Middle,G52,5749614.95
20,agent,Middle,G53,6385730.79
20,agent,Middle,G54,5000000.00
20,agent,Middle,G55,4249198.41
20,agent,Middle,G56,5000000.00
20,agent,Middle,G57,6564484.83
20,agent,Middle,G58,5000000.00
20,agent,Middle,G59,4249522.95
20,agent,Middle,G60,5000000.00
20,agent,Middle,G61,5000000.00
20,agent,Middle,G62,3610957.88
20,agent,Middle,G63,5000000.00
20,agent,Middle,G64,4249531.75
20,agent,Middle,G65,5005796.32
20,agent,Middle,G66,4249040.75
20,agent,Middle,G67,5749267.03
20,agent,Middle,G68,5749434.41
20,agent,Middle,G69,5083507.64
20,agent,Middle,G70,5749208.61
20,agent,Middle,G71,5000000.00
20,agent,Middle,G72,5000000.00
20,agent,Middle,G73,5000000.00
20,agent,Middle,G74,5023877.09
20,agent,Middle,G75,5000000.00
20,agent,Middle,G76,4248891.66
20,agent,Middle,G77,3611834.78
20,agent,Middle,G78,5000000.00
20,agent,Middle,G79,4249267.03
20,agent,Low,G80,10000.00
20,agent,Low,G81,2570.28
20,agent,Low,G82,10000.00
20,agent,Low,G83,10031.91
20,agent,Low,G84,10000.84
20,agent,Low,G85,9921.14
20,agent,Low,G86,10000.00
20,agent,Low,G87,10000.00
20,agent,Low,G88,10000.00
20,agent,Low,G89,10000.00
20,agent,Low,G90,10000.00
20,agent,Low,G91,10000.00
20,agent,Low,G92,10000.00
20,agent,Low,G93,10000.00
20,agent,Low,G94,10000.00
20,agent,Low,G95,10000.00
20,agent,Low,G96,10000.00
20,agent,Low,G97,10000.00
20,agent,Low,G98,10127.89
20,agent,Low,G99,10000.00
20,firm,,F0,55012613.50
20,firm,,F1,45067350.95
20,firm,,F2,45007901.63
20,firm,,F3,46002410.90
20,firm,,F4,45006886.74
20,firm,,F5,71009038.29
20,firm,,F6,71005529.21
20,firm,,F7,14003679.48
20,firm,,F8,69008454.70
20,firm,,F9,52020254.72
20,regulator,,R0,1000000000.00
30,agent,High,G0,10544181.53
30,agent,High,G1,10500000.00
30,agent,High,G2,10500000.00
30,agent,High,G3,10509052.27
30,agent,High,G4,10500000.00
30,agent,Middle,G5,5835436.38
30,agent,Middle,G6,4862032.03
30,agent,Middle,G7,5075000.00
30,agent,Middle,G8,5966720.76
30,agent,Middle,G9,6073452.47
30,agent,Middle,G10,5075000.00
30,agent,Middle,G11,5836284.15
30,agent,Middle,G12,5009159.02
30,agent,Middle,G13,5075000.00
30,agent,Middle,G14,4312918.68
30,agent,Middle,G15,5144679.86
30,agent,Middle,G16,5075000.00
30,agent,Middle,G17,5075000.00
30,agent,Middle,G18,5075000.00
30,agent,Middle,G19,5835418.68
30,agent,Middle,G20,5075000.00
30,agent,Middle,G21,5075000.00
30,agent,Middle,G22,4313191.74
30,agent,Middle,G23,5075512.95
30,agent,Middle,G24,4313571.73
30,agent,Middle,G25,5079790.28
30,agent,Middle,G26,4313280.32
30,agent,Middle,G27,4312950.98
30,agent,Middle,G28,4313045.29
30,agent,Middle,G29,5075000.00
30,agent,Middle,G30,5855607.83
30,agent,Middle,G31,5075000.00
30,agent,Middle,G32,5081313.45
30,agent,Middle,G33,5719557.92
30,agent,Middle,G34,5837142.88
30,agent,Middle,G35,5885007.99
30,agent,Middle,G36,5149461.93
30,agent,Middle,G37,5075000.00
30,agent,Middle,G38,4153451.81
30,agent,Middle,G39,5075000.00
30,agent,Middle,G40,4313297.77
30,agent,Middle,G41,5943184.26
30,agent,Middle,G42,4315903.28
30,agent,Middle,G43,6596247.92
30,agent,Middle,G44,5056163.98
30,agent,Middle,G45,5075000.00
30,agent,Middle,G46,5074988.89
30,agent,Middle,G47,5075000.00
30,agent,Middle,G48,5837725.23
30,agent,Middle,G49,4313006.26
30,agent,Middle,G50,5069978.76
30,agent,Middle,G51,5068982.33
30,agent,Middle,G52,5835859.17
30,agent,Middle,G53,6481516.75
30,agent,Middle,G54,5075000.00
30,agent,Middle,G55,4312936.38
30,agent,Middle,G56,5075000.00
30,agent,Middle,G57,5662518.94
30,agent,Middle,G58,4315968.83
30,agent,Middle,G59,4313265.80
30,agent,Middle,G60,5075000.00
30,agent,Middle,G61,5075000.00
30,agent,Middle,G62,3114910.98
30,agent,Middle,G63,5075000.00
30,agent,Middle,G64,4313274.73
30,agent,Middle,G65,5080883.27
30,agent,Middle,G66,4330440.49
30,agent,Middle,G67,5835506.04
30,agent,Middle,G68,5835675.92
30,agent,Middle,G69,5159760.25
30,agent,Middle,G70,5835446.74
30,agent,Middle,G71,5075000.00
30,agent,Middle,G72,5075000.00
30,agent,Middle,G73,5155870.15
30,agent,Middle,G74,5096958.91
30,agent,Middle,G75,6567772.45
30,agent,Middle,G76,4311401.92
30,agent,Middle,G77,3666012.30
30,agent,Middle,G78,5075000.00
30,agent,Middle,G79,4364033.10
30,agent,Low,G80,10050.00
30,agent,Low,G81,2583.13
30,agent,Low,G82,10050.00
30,agent,Low,G83,10090.52
30,agent,Low,G84,10050.85
30,agent,Low,G85,9771.15
30,agent,Low,G86,10249.23
30,agent,Low,G87,10050.00
30,agent,Low,G88,10050.00
30,agent,Low,G89,10050.00
30,agent,Low,G90,10050.00
30,agent,Low,G91,-66464.91
30,agent,Low,G92,10050.00
30,agent,Low,G93,10050.00
30,agent,Low,G94,10059.56
30,agent,Low,G95,10050.00
30,agent,Low,G96,10050.00
30,agent,Low,G97,10050.00
30,agent,Low,G98,-41895.03
30,agent,Low,G99,10050.00
30,firm,,F0,55036527.89
30,firm,,F1,45145310.82
30,firm,,F2,45008972.34
30,firm,,F3,46067890.23
30,firm,,F4,45129014.11
30,firm,,F5,71009317.36
30,firm,,F6,71006510.09
30,firm,,F7,14010162.73
30,firm,,F8,69075257.70
30,firm,,F9,52104249.77
30,regulator,,R0,1000000000.00
40,agent,High,G0,8961287.42
40,agent,High,G1,10500000.00
40,agent,High,G2,12080360.34
40,agent,High,G3,10511899.40
40,agent,High,G4,10500000.00
40,agent,Middle,G5,5835436.38
40,agent,Middle,G6,4864135.18
40,agent,Middle,G7,5075000.00
40,agent,Middle,G8,5966720.76
40,agent,Middle,G9,6073452.47
40,agent,Middle,G10,5075000.00
40,agent,Middle,G11,5838709.72
40,agent,Middle,G12,5011351.00
40,agent,Middle,G13,5742168.66
40,agent,Middle,G14,4312918.68
40,agent,Middle,G15,5144679.86
40,agent,Middle,G16,5075000.00
40,agent,Middle,G17,5075000.00
40,agent,Middle,G18,5075000.00
40,agent,Middle,G19,4959562.36
40,agent,Middle,G20,5075000.00
40,agent,Middle,G21,5075000.00
40,agent,Middle,G22,4313191.74
40,agent,Middle,G23,5075512.95
40,agent,Middle,G24,3666015.08
40,agent,Middle,G25,5955553.43
40,agent,Middle,G26,3665606.11
40,agent,Middle,G27,4315961.59
40,agent,Middle,G28,4313045.29
40,agent,Middle,G29,5075000.00
40,agent,Middle,G30,5902810.21
40,agent,Middle,G31,5728625.81
40,agent,Middle,G32,4318653.73
40,agent,Middle,G33,5719557.92
40,agent,Middle,G34,4961103.97
40,agent,Middle,G35,5885007.99
40,agent,Middle,G36,5079378.76
40,agent,Middle,G37,5075000.00
40,agent,Middle,G38,4153451.81
40,agent,Middle,G39,5965777.18
40,agent,Middle,G40,4313297.77
40,agent,Middle,G41,5051006.16
40,agent,Middle,G42,4318497.37
40,agent,Middle,G43,6596247.92
40,agent,Middle,G44,5056163.98
40,agent,Middle,G45,5075000.00
40,agent,Middle,G46,5074988.89
40,agent,Middle,G47,5075000.00
40,agent,Middle,G48,5837725.23
40,agent,Middle,G49,4313006.26
40,agent,Middle,G50,5071501.80
40,agent,Middle,G51,4307993.23
40,agent,Middle,G52,5835859.17
40,agent,Middle,G53,6481516.75
40,agent,Middle,G54,5075000.00
40,agent,Middle,G55,4312936.38
40,agent,Middle,G56,5075000.00
40,agent,Middle,G57,5662518.94
40,agent,Middle,G58,5077050.52
40,agent,Middle,G59,4376670.16
40,agent,Middle,G60,5075000.00
40,agent,Middle,G61,5852074.04
40,agent,Middle,G62,3114910.98
40,agent,Middle,G63,5075000.00
40,agent,Middle,G64,4313274.73
40,agent,Middle,G65,4317699.97
40,agent,Middle,G66,4308885.29
40,agent,Middle,G67,5835506.04
40,agent,Middle,G68,5832617.14
40,agent,Middle,G69,5159760.25
40,agent,Middle,G70,6481760.37
40,agent,Middle,G71,5075000.00
40,agent,Middle,G72,5075000.00
40,agent,Middle,G73,5135336.02
40,agent,Middle,G74,5058473.04
40,agent,Middle,G75,7327478.05
40,agent,Middle,G76,4311401.92
40,agent,Middle,G77,3666012.30
40,agent,Middle,G78,5949769.28
40,agent,Middle,G79,3707338.93
40,agent,Low,G80,10050.00
40,agent,Low,G81,2583.13
40,agent,Low,G82,10050.00
40,agent,Low,G83,10090.52
40,agent,Low,G84,10050.85
40,agent,Low,G85,9771.15
40,agent,Low,G86,10249.23
40,agent,Low,G87,10050.00
40,agent,Low,G88,-73670.08
40,agent,Low,G89,10050.00
40,agent,Low,G90,10050.00
40,agent,Low,G91,-66464.91
40,agent,Low,G92,-39865.84
40,agent,Low,G93,10050.00
40,agent,Low,G94,10059.56
40,agent,Low,G95,10050.00
40,agent,Low,G96,9956.98
40,agent,Low,G97,10050.00
40,agent,Low,G98,-41895.03
40,agent,Low,G99,10050.00
40,firm,,F0,55087644.03
40,firm,,F1,45199934.74
40,firm,,F2,45031321.87
40,firm,,F3,46216249.23
40,firm,,F4,45129078.39
40,firm,,F5,71047122.94
40,firm,,F6,71026298.70
40,firm,,F7,14152595.02
40,firm,,F8,69077700.39
40,firm,,F9,52104249.77
40,regulator,,R0,1000000000.00
50,agent,High,G0,9409351.79
50,agent,High,G1,11025000.00
50,agent,High,G2,14338451.32
50,agent,High,G3,9380319.02
50,agent,High,G4,11025000.00
50,agent,Middle,G5,5922967.93
50,agent,Middle,G6,4940737.18
50,agent,Middle,G7,5151125.00
50,agent,Middle,G8,5147220.37
50,agent,Middle,G9,6164554.26
50,agent,Middle,G10,5151125.00
50,agent,Middle,G11,5926290.36
50,agent,Middle,G12,4322400.80
50,agent,Middle,G13,5828301.19
50,agent,Middle,G14,4377612.46
50,agent,Middle,G15,5221850.06
50,agent,Middle,G16,5155632.55
50,agent,Middle,G17,5151125.00
50,agent,Middle,G18,5174693.26
50,agent,Middle,G19,5033955.79
50,agent,Middle,G20,5151125.00
50,agent,Middle,G21,5151125.00
50,agent,Middle,G22,4377889.62
50,agent,Middle,G23,5132055.64
50,agent,Middle,G24,3721005.31
50,agent,Middle,G25,6045897.01
50,agent,Middle,G26,3720590.20
50,agent,Middle,G27,4382571.74
50,agent,Middle,G28,4377740.97
50,agent,Middle,G29,5215933.47
50,agent,Middle,G30,5941124.78
50,agent,Middle,G31,5814555.19
50,agent,Middle,G32,4383433.53
50,agent,Middle,G33,5805351.28
50,agent,Middle,G34,5943385.79
50,agent,Middle,G35,5973283.11
50,agent,Middle,G36,5155569.45
50,agent,Middle,G37,5151125.00
50,agent,Middle,G38,4215753.58
50,agent,Middle,G39,6055396.70
50,agent,Middle,G40,4377997.24
50,agent,Middle,G41,5126771.25
50,agent,Middle,G42,4383274.83
50,agent,Middle,G43,6695191.64
50,agent,Middle,G44,5132006.44
50,agent,Middle,G45,5151125.00
50,agent,Middle,G46,5151113.72
50,agent,Middle,G47,5127489.37
50,agent,Middle,G48,5918155.03
50,agent,Middle,G49,4386669.83
50,agent,Middle,G50,5147574.33
50,agent,Middle,G51,4372613.13
50,agent,Middle,G52,5033599.14
50,agent,Middle,G53,5591222.14
50,agent,Middle,G54,5151125.00
50,agent,Middle,G55,4377630.43
50,agent,Middle,G56,5151125.00
50,agent,Middle,G57,5747456.73
50,agent,Middle,G58,5153206.28
50,agent,Middle,G59,4426736.91
50,agent,Middle,G60,6818304.23
50,agent,Middle,G61,5026548.41
50,agent,Middle,G62,4147739.13
50,agent,Middle,G63,5151125.00
50,agent,Middle,G64,3720781.78
50,agent,Middle,G65,4382465.47
50,agent,Middle,G66,4373518.57
50,agent,Middle,G67,5923038.63
50,agent,Middle,G68,5920106.40
50,agent,Middle,G69,5237156.66
50,agent,Middle,G70,6578986.77
50,agent,Middle,G71,5151125.00
50,agent,Middle,G72,5151125.00
50,agent,Middle,G73,5212366.06
50,agent,Middle,G74,5134350.13
50,agent,Middle,G75,8093590.31
50,agent,Middle,G76,4376072.95
50,agent,Middle,G77,3752151.39
50,agent,Middle,G78,6929423.31
50,agent,Middle,G79,3727775.02
50,agent,Low,G80,10100.25
50,agent,Low,G81,2544.08
50,agent,Low,G82,10100.25
50,agent,Low,G83,10192.84
50,agent,Low,G84,10101.10
50,agent,Low,G85,9820.00
50,agent,Low,G86,10300.48
50,agent,Low,G87,10232.55
50,agent,Low,G88,-74038.43
50,agent,Low,G89,10100.25
50,agent,Low,G90,10100.25
50,agent,Low,G91,-66797.23
50,agent,Low,G92,-40065.17
50,agent,Low,G93,10100.25
50,agent,Low,G94,10045.46
50,agent,Low,G95,9259.37
50,agent,Low,G96,10006.77
50,agent,Low,G97,10100.25
50,agent,Low,G98,-41261.21
50,agent,Low,G99,10100.25
50,firm,,F0,55089577.37
50,firm,,F1,45220928.22
50,firm,,F2,45031360.00
50,firm,,F3,46216249.36
50,firm,,F4,45132033.15
50,firm,,F5,71130625.42
50,firm,,F6,71076394.37
50,firm,,F7,14204270.48
50,firm,,F8,69164365.57
50,firm,,F9,52107913.10
50,regulator,,R0,1000000000.00
60,agent,High,G0,8280229.57
60,agent,High,G1,9702000.00
60,agent,High,G2,12617837.16
60,agent,High,G3,8219591.65
60,agent,High,G4,9702000.00
60,agent,Middle,G5,5212211.78
60,agent,Middle,G6,4347848.72
60,agent,Middle,G7,4552287.81
60,agent,Middle,G8,4529553.92
60,agent,Middle,G9,4609918.67
60,agent,Middle,G10,4532990.00
60,agent,Middle,G11,5215135.52
60,agent,Middle,G12,3803712.71
60,agent,Middle,G13,4358917.39
60,agent,Middle,G14,3852298.97
60,agent,Middle,G15,4595228.05
60,agent,Middle,G16,4542938.20
60,agent,Middle,G17,4532990.00
60,agent,Middle,G18,4553730.07
60,agent,Middle,G19,4429881.10
60,agent,Middle,G20,4532990.00
60,agent,Middle,G21,4534771.52
60,agent,Middle,G22,3274205.39
60,agent,Middle,G23,5284892.82
60,agent,Middle,G24,3460534.94
60,agent,Middle,G25,6086215.74
60,agent,Middle,G26,3432112.02
60,agent,Middle,G27,3856672.94
60,agent,Middle,G28,3852412.05
60,agent,Middle,G29,4589888.45
60,agent,Middle,G30,5228056.81
60,agent,Middle,G31,5116808.57
60,agent,Middle,G32,3901903.21
60,agent,Middle,G33,4341922.76
60,agent,Middle,G34,5230179.50
60,agent,Middle,G35,5256489.14
60,agent,Middle,G36,4536901.11
60,agent,Middle,G37,4532990.00
60,agent,Middle,G38,4522416.39
60,agent,Middle,G39,5293565.29
60,agent,Middle,G40,3852637.57
60,agent,Middle,G41,4511558.70
60,agent,Middle,G42,3857281.85
60,agent,Middle,G43,5891768.64
60,agent,Middle,G44,4516165.66
60,agent,Middle,G45,5313081.57
60,agent,Middle,G46,4532980.08
60,agent,Middle,G47,4512190.65
60,agent,Middle,G48,4425675.07
60,agent,Middle,G49,3280582.33
60,agent,Middle,G50,4584347.28
60,agent,Middle,G51,3847899.55
60,agent,Middle,G52,4429567.24
60,agent,Middle,G53,4920275.48
60,agent,Middle,G54,4532990.00
60,agent,Middle,G55,3852314.78
60,agent,Middle,G56,4532990.00
60,agent,Middle,G57,5057761.92
60,agent,Middle,G58,4534821.52
60,agent,Middle,G59,3895528.48
60,agent,Middle,G60,6000107.72
60,agent,Middle,G61,4423362.60
60,agent,Middle,G62,3650010.44
60,agent,Middle,G63,4532990.00
60,agent,Middle,G64,3460327.05
60,agent,Middle,G65,3856569.62
60,agent,Middle,G66,3848696.34
60,agent,Middle,G67,5249161.97
60,agent,Middle,G68,5209693.63
60,agent,Middle,G69,4608697.86
60,agent,Middle,G70,5789508.36
60,agent,Middle,G71,4532990.00
60,agent,Middle,G72,4532990.00
60,agent,Middle,G73,5164307.51
60,agent,Middle,G74,4518228.12
60,agent,Middle,G75,7700753.19
60,agent,Middle,G76,3850944.20
60,agent,Middle,G77,3483519.24
60,agent,Middle,G78,6097892.52
60,agent,Middle,G79,3466830.77
60,agent,Low,G80,671994.00
60,agent,Low,G81,664966.76
60,agent,Low,G82,571111.80
60,agent,Low,G83,672080.11
60,agent,Low,G84,571093.61
60,agent,Low,G85,671733.37
60,agent,Low,G86,671988.42
60,agent,Low,G87,772656.69
60,agent,Low,G88,593745.02
60,agent,Low,G89,671994.00
60,agent,Low,G90,772691.25
60,agent,Low,G91,701064.56
60,agent,Low,G92,625340.16
60,agent,Low,G93,672621.01
60,agent,Low,G94,671943.05
60,agent,Low,G95,570433.60
60,agent,Low,G96,671907.06
60,agent,Low,G97,672185.38
60,agent,Low,G98,624227.84
60,agent,Low,G99,648776.04
60,firm,,F0,53437819.50
60,firm,,F1,43866707.35
60,firm,,F2,43680552.20
60,firm,,F3,44900124.84
60,firm,,F4,43813379.24
60,firm,,F5,68998000.05
60,firm,,F6,69006470.43
60,firm,,F7,14811287.60
60,firm,,F8,67090757.43
60,firm,,F9,50545046.26
60,regulator,,R0,1053280986.72
70,agent,High,G0,8280703.91
70,agent,High,G1,9702000.00
70,agent,High,G2,12617837.16
70,agent,High,G3,8219591.65
70,agent,High,G4,9702000.00
70,agent,Middle,G5,5212211.78
70,agent,Middle,G6,4347848.72
70,agent,Middle,G7,4552287.81
70,agent,Middle,G8,4529553.92
70,agent,Middle,G9,3923444.22
70,agent,Middle,G10,3852292.70
70,agent,Middle,G11,5215135.52
70,agent,Middle,G12,3810323.63
70,agent,Middle,G13,4358917.39
70,agent,Middle,G14,3852298.97
70,agent,Middle,G15,4595228.05
70,agent,Middle,G16,3861080.62
70,agent,Middle,G17,4532990.00
70,agent,Middle,G18,4553730.07
70,agent,Middle,G19,4429881.10
70,agent,Middle,G20,4532990.00
70,agent,Middle,G21,4537003.66
70,agent,Middle,G22,3858158.61
70,agent,Middle,G23,5284892.82
70,agent,Middle,G24,3471702.58
70,agent,Middle,G25,6086215.74
70,agent,Middle,G26,3432112.02
70,agent,Middle,G27,4500507.71
70,agent,Middle,G28,3852412.05
70,agent,Middle,G29,4589888.45
