iteration,type,subtype,id,money
10,agent,Middle,G30,5000000.00
10,agent,Middle,G31,5000000.00
10,agent,Middle,G32,5000000.00
10,agent,Middle,G33,5000000.00
10,agent,Middle,G34,5000000.00
10,agent,Middle,G35,5000000.00
10,agent,Middle,G36,4249081.96
10,agent,Middle,G37,5749381.99
10,agent,Middle,G38,5000000.00
10,agent,Middle,G39,5000000.00
10,agent,Middle,G40,5038948.00
10,agent,Middle,G41,5000000.00
10,agent,Middle,G42,5000000.00
10,agent,Middle,G43,5749483.32
10,agent,Middle,G44,5000000.00
10,agent,Middle,G45,5000000.00
10,agent,Middle,G46,5000000.00
10,agent,Middle,G47,5093567.00
10,agent,Middle,G48,5000000.00
10,agent,Middle,G49,5000000.00
10,agent,Middle,G50,5000000.00
10,agent,Middle,G51,5000000.00
10,agent,Middle,G52,5000000.00
10,agent,Middle,G53,5000000.00
10,agent,Middle,G54,5043060.00
10,agent,Middle,G55,4988542.00
10,agent,Middle,G56,5000000.00
10,agent,Middle,G57,5861469.09
10,agent,Middle,G58,5000000.00
10,agent,Middle,G59,5000000.00
10,agent,Middle,G60,5000000.00
10,agent,Middle,G61,5000000.00
10,agent,Middle,G62,5000000.00
10,agent,Middle,G63,5000000.00
10,agent,Middle,G64,5000000.00
10,agent,Middle,G65,5000000.00
10,agent,Middle,G66,5000000.00
10,agent,Middle,G67,5000000.00
10,agent,Middle,G68,5000000.00
10,agent,Middle,G69,5000000.00
10,agent,Middle,G70,4249381.99
10,agent,Middle,G71,5000000.00
10,agent,Middle,G72,5000000.00
10,agent,Middle,G73,5000000.00
10,agent,Middle,G74,5000000.00
10,agent,Middle,G75,5000000.00
10,agent,Middle,G76,5000000.00
10,agent,Middle,G77,4886010.42
10,agent,Middle,G78,5749081.96
10,agent,Middle,G79,5000000.00
10,agent,Low,G80,-47421.69
10,agent,Low,G81,10000.00
10,agent,Low,G82,10000.00
10,agent,Low,G83,10201.11
10,agent,Low,G84,10000.00
10,agent,Low,G85,10000.00
10,agent,Low,G86,10000.00
10,agent,Low,G87,10142.40
10,agent,Low,G88,10064.00
10,agent,Low,G89,10002.00
10,agent,Low,G90,10000.00
10,agent,Low,G91,10000.00
10,agent,Low,G92,10000.00
10,agent,Low,G93,10000.00
10,agent,Low,G94,9799.78
10,agent,Low,G95,10000.00
10,agent,Low,G96,10000.00
10,agent,Low,G97,10000.00
10,agent,Low,G98,10199.78
10,agent,Low,G99,10000.00
10,firm,,F0,56000000.44
10,firm,,F1,63996147.00
10,firm,,F2,43959719.20
10,firm,,F3,13000000.00
10,firm,,F4,71057220.00
10,firm,,F5,40910145.34
10,firm,,F6,28001834.65
10,firm,,F7,42965128.61
10,firm,,F8,10001572.34
10,firm,,F9,46012491.35
10,regulator,,R0,1000000000.00
20,agent,High,G0,11602914.20
20,agent,High,G1,8498539.20
20,agent,High,G2,10000000.00
20,agent,High,G3,10000000.00
20,agent,High,G4,9989081.30
20,agent,Middle,G5,4249483.32
20,agent,Middle,G6,5000000.00
20,agent,Middle,G7,5000000.00
20,agent,Middle,G8,5000000.00
20,agent,Middle,G9,5000000.00
20,agent,Middle,G10,5000000.00
20,agent,Middle,G11,4248966.76
20,agent,Middle,G12,5000000.00
20,agent,Middle,G13,5000000.00
20,agent,Middle,G14,5000000.00
20,agent,Middle,G15,4998933.06
20,agent,Middle,G16,5008430.40
20,agent,Middle,G17,4998152.90
20,agent,Middle,G18,6385857.55
20,agent,Middle,G19,5000000.00
20,agent,Middle,G20,5000000.00
20,agent,Middle,G21,5000000.00
20,agent,Middle,G22,5000000.00
20,agent,Middle,G23,4249182.15
20,agent,Middle,G24,5000000.00
20,agent,Middle,G25,4249234.94
20,agent,Middle,G26,5000000.00
20,agent,Middle,G27,4249213.83
20,agent,Middle,G28,5749234.94
20,agent,Middle,G29,5000000.00
20,agent,Middle,G30,5012213.90
20,agent,Middle,G31,5000000.00
20,agent,Middle,G32,5000000.00
20,agent,Middle,G33,5000000.00
20,agent,Middle,G34,4274317.32
20,agent,Middle,G35,5000000.00
20,agent,Middle,G36,3611001.09
20,agent,Middle,G37,5749381.99
20,agent,Middle,G38,5000000.00
20,agent,Middle,G39,5753461.10
20,agent,Middle,G40,5050954.00
20,agent,Middle,G41,4249588.30
20,agent,Middle,G42,5000000.00
20,agent,Middle,G43,5749483.32
20,agent,Middle,G44,5000000.00
20,agent,Middle,G45,5000000.00
20,agent,Middle,G46,5523016.49
20,agent,Middle,G47,5093567.00
20,agent,Middle,G48,5083796.00
20,agent,Middle,G49,5000000.00
20,agent,Middle,G50,5000000.00
20,agent,Middle,G51,4249343.39
20,agent,Middle,G52,5000000.00
20,agent,Middle,G53,5000000.00
20,agent,Middle,G54,4993567.00
20,agent,Middle,G55,4988542.00
20,agent,Middle,G56,5000000.00
20,agent,Middle,G57,5861469.09
20,agent,Middle,G58,5000000.00
20,agent,Middle,G59,5748966.76
20,agent,Middle,G60,5000000.00
20,agent,Middle,G61,5060778.00
20,agent,Middle,G62,5000000.00
20,agent,Middle,G63,5000000.00
20,agent,Middle,G64,5000000.00
20,agent,Middle,G65,5000000.00
20,agent,Middle,G66,5973767.12
20,agent,Middle,G67,5000000.00
20,agent,Middle,G68,5000000.00
20,agent,Middle,G69,5000000.00
20,agent,Middle,G70,4249381.99
20,agent,Middle,G71,4998766.44
20,agent,Middle,G72,5000000.00
20,agent,Middle,G73,5000000.00
20,agent,Middle,G74,5000000.00
20,agent,Middle,G75,5000000.00
20,agent,Middle,G76,5000000.00
20,agent,Middle,G77,4894222.82
20,agent,Middle,G78,5749081.96
20,agent,Middle,G79,5000000.00
20,agent,Low,G80,-47421.69
20,agent,Low,G81,10000.00
20,agent,Low,G82,10000.00
20,agent,Low,G83,10201.11
20,agent,Low,G84,10000.00
20,agent,Low,G85,-474.00
20,agent,Low,G86,10000.00
20,agent,Low,G87,-34689.40
20,agent,Low,G88,10064.00
20,agent,Low,G89,10002.00
20,agent,Low,G90,10000.00
20,agent,Low,G91,9799.90
20,agent,Low,G92,9799.82
20,agent,Low,G93,10199.82
20,agent,Low,G94,9999.68
20,agent,Low,G95,10000.00
20,agent,Low,G96,10000.00
20,agent,Low,G97,10000.00
20,agent,Low,G98,10199.78
20,agent,Low,G99,10000.00
20,firm,,F0,55991570.40
20,firm,,F1,63900837.87
20,firm,,F2,44054044.00
20,firm,,F3,13013550.49
20,firm,,F4,71039465.48
20,firm,,F5,40849367.34
20,firm,,F6,28001834.65
20,firm,,F7,42953092.71
20,firm,,F8,10003716.61
20,firm,,F9,45908947.78
20,regulator,,R0,1000000000.00
30,agent,High,G0,12183059.91
30,agent,High,G1,8923466.16
30,agent,High,G2,10500000.00
30,agent,High,G3,10429485.36
30,agent,High,G4,10488535.36
30,agent,Middle,G5,5073522.08
30,agent,Middle,G6,5075000.00
30,agent,Middle,G7,5075000.00
30,agent,Middle,G8,5075000.00
30,agent,Middle,G9,5075000.00
30,agent,Middle,G10,5075000.00
30,agent,Middle,G11,3664858.61
30,agent,Middle,G12,5075000.00
30,agent,Middle,G13,5075000.00
30,agent,Middle,G14,5075000.00
30,agent,Middle,G15,5073917.05
30,agent,Middle,G16,5063721.93
30,agent,Middle,G17,5073125.19
30,agent,Middle,G18,6481645.41
30,agent,Middle,G19,5075000.00
30,agent,Middle,G20,5075000.00
30,agent,Middle,G21,5075000.00
30,agent,Middle,G22,5075000.00
30,agent,Middle,G23,4312919.88
30,agent,Middle,G24,5075000.00
30,agent,Middle,G25,4312973.47
30,agent,Middle,G26,5075000.00
30,agent,Middle,G27,4312952.04
30,agent,Middle,G28,5835473.47
30,agent,Middle,G29,5835530.57
30,agent,Middle,G30,5076701.04
30,agent,Middle,G31,5075000.00
30,agent,Middle,G32,5075000.00
30,agent,Middle,G33,5098767.20
30,agent,Middle,G34,4338432.08
30,agent,Middle,G35,4312894.83
30,agent,Middle,G36,3665166.11
30,agent,Middle,G37,5876325.22
30,agent,Middle,G38,5834192.81
30,agent,Middle,G39,5839763.01
30,agent,Middle,G40,5171565.31
30,agent,Middle,G41,4367864.13
30,agent,Middle,G42,5075000.00
30,agent,Middle,G43,5835725.57
30,agent,Middle,G44,5075000.00
30,agent,Middle,G45,5075000.00
30,agent,Middle,G46,5597667.54
30,agent,Middle,G47,5169970.50
30,agent,Middle,G48,5138647.65
30,agent,Middle,G49,4327754.02
30,agent,Middle,G50,5720967.72
30,agent,Middle,G51,4313083.54
30,agent,Middle,G52,5075000.00
30,agent,Middle,G53,5837987.95
30,agent,Middle,G54,4345047.40
30,agent,Middle,G55,5063370.13
30,agent,Middle,G56,5075000.00
30,agent,Middle,G57,6709785.96
30,agent,Middle,G58,5075000.00
30,agent,Middle,G59,5835201.26
30,agent,Middle,G60,5075000.00
30,agent,Middle,G61,5092396.67
30,agent,Middle,G62,5075000.00
30,agent,Middle,G63,5075000.00
30,agent,Middle,G64,5075000.00
30,agent,Middle,G65,4312796.51
30,agent,Middle,G66,6063373.62
30,agent,Middle,G67,5075000.00
30,agent,Middle,G68,5075000.00
30,agent,Middle,G69,5075000.00
30,agent,Middle,G70,4313122.72
30,agent,Middle,G71,5073747.93
30,agent,Middle,G72,5075000.00
30,agent,Middle,G73,5075000.00
30,agent,Middle,G74,5075000.00
30,agent,Middle,G75,5075000.00
30,agent,Middle,G76,5075000.00
30,agent,Middle,G77,4967636.16
30,agent,Middle,G78,5835318.19
30,agent,Middle,G79,4313030.57
30,agent,Low,G80,906734.12
30,agent,Low,G81,859119.90
30,agent,Low,G82,747179.67
30,agent,Low,G83,747381.79
30,agent,Low,G84,758789.67
30,agent,Low,G85,736653.30
30,agent,Low,G86,747179.67
30,agent,Low,G87,596827.09
30,agent,Low,G88,747173.59
30,agent,Low,G89,635193.51
30,agent,Low,G90,747179.67
30,agent,Low,G91,746978.57
30,agent,Low,G92,746978.49
30,agent,Low,G93,634962.94
30,agent,Low,G94,747179.35
30,agent,Low,G95,703721.67
30,agent,Low,G96,747179.67
30,agent,Low,G97,747179.67
30,agent,Low,G98,747380.45
30,agent,Low,G99,747179.67
30,firm,,F0,56046990.85
30,firm,,F1,63877341.20
30,firm,,F2,44081915.89
30,firm,,F3,13847156.50
30,firm,,F4,71048324.08
30,firm,,F5,40785089.27
30,firm,,F6,28001834.65
30,firm,,F7,42965411.71
30,firm,,F8,12913803.61
30,firm,,F9,45887027.80
30,regulator,,R0,981515866.12
40,agent,High,G0,12183059.91
40,agent,High,G1,8923466.16
40,agent,High,G2,10500000.00
40,agent,High,G3,10429485.36
40,agent,High,G4,10488535.36
40,agent,Middle,G5,4311564.23
40,agent,Middle,G6,4313350.45
40,agent,Middle,G7,5075000.00
40,agent,Middle,G8,5075000.00
40,agent,Middle,G9,6110660.20
40,agent,Middle,G10,5075000.00
40,agent,Middle,G11,5719923.19
40,agent,Middle,G12,5075000.00
40,agent,Middle,G13,5075000.00
40,agent,Middle,G14,5101474.00
40,agent,Middle,G15,5073917.05
40,agent,Middle,G16,5110724.93
40,agent,Middle,G17,5073125.19
40,agent,Middle,G18,6481645.41
40,agent,Middle,G19,5075000.00
40,agent,Middle,G20,5075000.00
40,agent,Middle,G21,5075000.00
40,agent,Middle,G22,5075000.00
40,agent,Middle,G23,4312919.88
40,agent,Middle,G24,5075000.00
40,agent,Middle,G25,4312973.47
40,agent,Middle,G26,4326295.76
40,agent,Middle,G27,4312952.04
40,agent,Middle,G28,5891946.47
40,agent,Middle,G29,4958953.85
40,agent,Middle,G30,5076701.04
40,agent,Middle,G31,5075000.00
40,agent,Middle,G32,5075000.00
40,agent,Middle,G33,5085867.20
40,agent,Middle,G34,4338432.08
40,agent,Middle,G35,4312894.83
40,agent,Middle,G36,3665166.11
40,agent,Middle,G37,5821793.22
40,agent,Middle,G38,5834192.81
40,agent,Middle,G39,5839763.01
40,agent,Middle,G40,5167080.61
40,agent,Middle,G41,4349510.93
40,agent,Middle,G42,5075000.00
40,agent,Middle,G43,5835725.57
40,agent,Middle,G44,5075000.00
40,agent,Middle,G45,5075000.00
40,agent,Middle,G46,5597667.54
40,agent,Middle,G47,5169970.50
40,agent,Middle,G48,5138647.65
40,agent,Middle,G49,3677856.81
40,agent,Middle,G50,5720967.72
40,agent,Middle,G51,4313083.54
40,agent,Middle,G52,5075000.00
40,agent,Middle,G53,5837987.95
40,agent,Middle,G54,5913559.11
40,agent,Middle,G55,5836553.45
40,agent,Middle,G56,5075000.00
40,agent,Middle,G57,5701969.17
40,agent,Middle,G58,5949082.45
40,agent,Middle,G59,5835201.26
40,agent,Middle,G60,5075000.00
40,agent,Middle,G61,5854958.13
40,agent,Middle,G62,5075000.00
40,agent,Middle,G63,5075000.00
40,agent,Middle,G64,5165539.00
40,agent,Middle,G65,4312796.51
40,agent,Middle,G66,6063373.62
40,agent,Middle,G67,4375507.32
40,agent,Middle,G68,5008284.00
40,agent,Middle,G69,4313217.26
40,agent,Middle,G70,3665722.72
40,agent,Middle,G71,5073747.93
40,agent,Middle,G72,5075000.00
40,agent,Middle,G73,5075000.00
40,agent,Middle,G74,5075000.00
40,agent,Middle,G75,5075000.00
40,agent,Middle,G76,5075000.00
40,agent,Middle,G77,4967636.16
40,agent,Middle,G78,5835318.19
40,agent,Middle,G79,4313030.57
40,agent,Low,G80,906734.12
40,agent,Low,G81,859119.90
40,agent,Low,G82,747179.67
40,agent,Low,G83,704455.79
40,agent,Low,G84,734514.67
40,agent,Low,G85,736653.30
40,agent,Low,G86,635039.80
40,agent,Low,G87,596827.09
40,agent,Low,G88,747173.59
40,agent,Low,G89,635193.51
40,agent,Low,G90,747179.67
40,agent,Low,G91,858992.60
40,agent,Low,G92,746978.49
40,agent,Low,G93,634962.94
40,agent,Low,G94,747179.35
40,agent,Low,G95,703721.67
40,agent,Low,G96,747179.67
40,agent,Low,G97,747179.67
40,agent,Low,G98,747380.45
40,agent,Low,G99,747179.67
40,firm,,F0,56015858.33
40,firm,,F1,63747700.38
40,firm,,F2,44073395.89
40,firm,,F3,13773219.60
40,firm,,F4,71064901.93
40,firm,,F5,40804487.83
40,firm,,F6,28070409.73
40,firm,,F7,42965411.71
40,firm,,F8,12917969.59
40,firm,,F9,45871578.39
40,regulator,,R0,981515866.12
50,agent,High,G0,12792212.91
50,agent,High,G1,9369639.47
50,agent,High,G2,11025000.00
50,agent,High,G3,10950959.63
50,agent,High,G4,11012962.13
50,agent,Middle,G5,4376237.70
50,agent,Middle,G6,4378050.70
50,agent,Middle,G7,5098722.58
50,agent,Middle,G8,5136041.08
50,agent,Middle,G9,5271094.85
50,agent,Middle,G10,5151125.00
50,agent,Middle,G11,5805722.04
50,agent,Middle,G12,4377320.34
50,agent,Middle,G13,5151125.00
50,agent,Middle,G14,4400161.21
50,agent,Middle,G15,5150025.81
50,agent,Middle,G16,5250297.80
50,agent,Middle,G17,5149222.07
50,agent,Middle,G18,7350442.27
50,agent,Middle,G19,5151125.00
50,agent,Middle,G20,5151125.00
50,agent,Middle,G21,5151125.00
50,agent,Middle,G22,5965708.51
50,agent,Middle,G23,4377613.68
50,agent,Middle,G24,5151125.00
50,agent,Middle,G25,5264882.39
50,agent,Middle,G26,4297664.13
50,agent,Middle,G27,4377646.32
50,agent,Middle,G28,5980325.66
50,agent,Middle,G29,5033338.16
50,agent,Middle,G30,4386485.65
50,agent,Middle,G31,5151125.00
50,agent,Middle,G32,5151125.00
50,agent,Middle,G33,5162155.21
50,agent,Middle,G34,4403508.56
50,agent,Middle,G35,4377588.25
50,agent,Middle,G36,3720143.60
50,agent,Middle,G37,5909120.12
50,agent,Middle,G38,4277105.61
50,agent,Middle,G39,5927359.46
50,agent,Middle,G40,4414847.05
50,agent,Middle,G41,4414753.59
50,agent,Middle,G42,5151125.00
50,agent,Middle,G43,5923261.46
50,agent,Middle,G44,5151125.00
50,agent,Middle,G45,5151125.00
50,agent,Middle,G46,5681632.55
50,agent,Middle,G47,5247520.06
50,agent,Middle,G48,5215727.36
50,agent,Middle,G49,3733024.67
50,agent,Middle,G50,5806782.24
50,agent,Middle,G51,4377779.80
50,agent,Middle,G52,5151125.00
50,agent,Middle,G53,5925557.77
50,agent,Middle,G54,5925531.54
50,agent,Middle,G55,5924101.75
50,agent,Middle,G56,5151125.00
50,agent,Middle,G57,6566185.16
50,agent,Middle,G58,6809851.53
50,agent,Middle,G59,5922729.28
50,agent,Middle,G60,5151125.00
50,agent,Middle,G61,5942782.50
50,agent,Middle,G62,6053161.91
50,agent,Middle,G63,4377359.68
50,agent,Middle,G64,5136873.54
50,agent,Middle,G65,4377488.46
50,agent,Middle,G66,6928048.59
50,agent,Middle,G67,4355191.76
50,agent,Middle,G68,5083408.26
50,agent,Middle,G69,4377915.52
50,agent,Middle,G70,3720708.56
50,agent,Middle,G71,5149854.15
50,agent,Middle,G72,5151125.00
50,agent,Middle,G73,6080595.77
50,agent,Middle,G74,5151125.00
50,agent,Middle,G75,5151125.00
50,agent,Middle,G76,5151125.00
50,agent,Middle,G77,5042150.71
50,agent,Middle,G78,5096882.78
50,agent,Middle,G79,5153289.96
50,agent,Low,G80,2238522.93
50,agent,Low,G81,2187469.71
50,agent,Low,G82,2074969.79
50,agent,Low,G83,2032032.29
50,agent,Low,G84,2062241.46
50,agent,Low,G85,2064390.79
50,agent,Low,G86,1962269.21
50,agent,Low,G87,1923865.44
50,agent,Low,G88,2074963.68
50,agent,Low,G89,1962423.69
50,agent,Low,G90,2074969.79
50,agent,Low,G91,2187341.78
50,agent,Low,G92,1962021.41
50,agent,Low,G93,1962191.97
50,agent,Low,G94,1997981.44
50,agent,Low,G95,2031294.50
50,agent,Low,G96,2187437.61
50,agent,Low,G97,2074969.79
50,agent,Low,G98,2075171.57
50,agent,Low,G99,2074969.79
50,firm,,F0,55955107.07
50,firm,,F1,63828838.78
50,firm,,F2,44316421.79
50,firm,,F3,14699195.46
50,firm,,F4,71078630.22
50,firm,,F5,40805454.96
50,firm,,F6,28057689.16
50,firm,,F7,42967649.94
50,firm,,F8,13759038.91
50,firm,,F9,45871578.39
50,regulator,,R0,953356137.91
60,agent,High,G0,11257147.36
60,agent,High,G1,8245282.73
60,agent,High,G2,9702000.00
60,agent,High,G3,9730997.67
60,agent,High,G4,9691406.68
60,agent,Middle,G5,4069901.06
60,agent,Middle,G6,4136551.86
60,agent,Middle,G7,4486875.87
60,agent,Middle,G8,4519716.15
60,agent,Middle,G9,4689354.47
60,agent,Middle,G10,4532990.00
60,agent,Middle,G11,5109035.40
60,agent,Middle,G12,4070907.92
60,agent,Middle,G13,4532990.00
60,agent,Middle,G14,4092149.92
60,agent,Middle,G15,4532022.71
60,agent,Middle,G16,4584862.81
60,agent,Middle,G17,4531315.42
60,agent,Middle,G18,6468389.20
60,agent,Middle,G19,4532990.00
60,agent,Middle,G20,4532990.00
60,agent,Middle,G21,4498994.00
60,agent,Middle,G22,5233119.69
60,agent,Middle,G23,4071180.72
60,agent,Middle,G24,5212066.93
60,agent,Middle,G25,4633096.50
60,agent,Middle,G26,3996827.64
60,agent,Middle,G27,4098087.78
60,agent,Middle,G28,5262686.58
60,agent,Middle,G29,3764022.02
60,agent,Middle,G30,4003947.51
60,agent,Middle,G31,4532990.00
60,agent,Middle,G32,3852169.93
60,agent,Middle,G33,4516211.58
60,agent,Middle,G34,4095262.96
60,agent,Middle,G35,3459802.57
60,agent,Middle,G36,3459733.55
60,agent,Middle,G37,5200025.71
60,agent,Middle,G38,3977708.22
60,agent,Middle,G39,5216076.32
60,agent,Middle,G40,4105807.76
60,agent,Middle,G41,4105720.84
60,agent,Middle,G42,4532990.00
60,agent,Middle,G43,5822435.29
60,agent,Middle,G44,4532990.00
60,agent,Middle,G45,4532990.00
60,agent,Middle,G46,5663322.36
60,agent,Middle,G47,5227810.27
60,agent,Middle,G48,4589840.08
60,agent,Middle,G49,3471712.94
60,agent,Middle,G50,5109968.37
60,agent,Middle,G51,3459899.85
60,agent,Middle,G52,4532990.00
60,agent,Middle,G53,5791454.97
60,agent,Middle,G54,4431127.46
60,agent,Middle,G55,5658933.59
60,agent,Middle,G56,4532990.00
60,agent,Middle,G57,5778242.94
60,agent,Middle,G58,5992669.35
60,agent,Middle,G59,5212001.77
60,agent,Middle,G60,4532990.00
60,agent,Middle,G61,5229648.60
60,agent,Middle,G62,5326782.48
60,agent,Middle,G63,5275202.04
60,agent,Middle,G64,4520448.72
60,agent,Middle,G65,3459491.17
60,agent,Middle,G66,6096682.76
60,agent,Middle,G67,4831328.36
60,agent,Middle,G68,4473399.27
60,agent,Middle,G69,4071461.43
60,agent,Middle,G70,2528868.01
60,agent,Middle,G71,4531871.65
60,agent,Middle,G72,4532990.00
60,agent,Middle,G73,5350924.28
60,agent,Middle,G74,3852652.98
60,agent,Middle,G75,4532990.00
60,agent,Middle,G76,4532990.00
60,agent,Middle,G77,4437092.62
60,agent,Middle,G78,4379682.14
60,agent,Middle,G79,4534895.17
60,agent,Low,G80,1769116.59
60,agent,Low,G81,2346185.00
60,agent,Low,G82,1929721.90
60,agent,Low,G83,1889790.03
60,agent,Low,G84,1917884.56
60,agent,Low,G85,1919883.43
60,agent,Low,G86,1824910.37
60,agent,Low,G87,1789194.86
60,agent,Low,G88,1929716.22
60,agent,Low,G89,1825054.03
60,agent,Low,G90,1929721.90
60,agent,Low,G91,2034227.85
60,agent,Low,G92,1824679.91
60,agent,Low,G93,1824838.54
60,agent,Low,G94,1858122.74
60,agent,Low,G95,1889103.88
60,agent,Low,G96,2034316.97
60,agent,Low,G97,1872288.82
60,agent,Low,G98,1929909.56
60,agent,Low,G99,1929721.90
60,firm,,F0,54247454.62
60,firm,,F1,62055815.26
60,firm,,F2,42929306.58
60,firm,,F3,14259348.34
60,firm,,F4,69008043.35
60,firm,,F5,66655009.98
60,firm,,F6,41738523.77
60,firm,,F7,13348608.02
60,firm,,F8,44454766.23
60,regulator,,R0,1017438382.91
70,agent,High,G0,11257147.36
70,agent,High,G1,8245282.73
70,agent,High,G2,9689654.20
70,agent,High,G3,9574551.87
70,agent,High,G4,9691406.68
70,agent,Middle,G5,4069901.06
70,agent,Middle,G6,4024804.86
70,agent,Middle,G7,4486875.87
70,agent,Middle,G8,4591481.15
70,agent,Middle,G9,4628405.27
70,agent,Middle,G10,4532990.00
70,agent,Middle,G11,5109035.40
70,agent,Middle,G12,4070907.92
70,agent,Middle,G13,5227316.90
70,agent,Middle,G14,4691019.64
70,agent,Middle,G15,4532022.71
70,agent,Middle,G16,4584862.81
70,agent,Middle,G17,4531315.42
70,agent,Middle,G18,6468389.20
70,agent,Middle,G19,5212044.63
70,agent,Middle,G20,4532990.00
70,agent,Middle,G21,4498994.00
70,agent,Middle,G22,5233119.69
70,agent,Middle,G23,4071180.72
70,agent,Middle,G24,5212066.93
70,agent,Middle,G25,3937494.45
70,agent,Middle,G26,3396649.07
70,agent,Middle,G27,3986340.78
70,agent,Middle,G28,5262686.58
